fight_date,fighter_a_name,fighter_b_name,fighter_a_id,fighter_b_id,result,title_fight,weight_class,a_age,b_age,a_height_cm,b_height_cm,a_reach_cm,b_reach_cm,a_stance,b_stance,a_slpm,b_slpm,a_str_acc,b_str_acc,a_sapm,b_sapm,a_str_def,b_str_def,a_td_avg,b_td_avg,a_td_acc,b_td_acc,a_td_def,b_td_def,a_sub_avg,b_sub_avg
2023-02-25,Nurullo Aliev,Rafael Alves,nurullo-aliev,rafael-alves,W,False,Lightweight,22,32,177.8,172.72,182.88,172.72,Orthodox,Orthodox,0.16666666666666666,0.12333333333333334,0.51,0.48,,,,,3.06,0.29,0.44,0.25,,,0.0,1.5
2023-03-04,Ciryl Gane,Jon Jones,ciryl-gane,jon-jones,L,True,Heavyweight,32,35,193.04,193.04,205.74,213.36,Orthodox,Orthodox,0.366,0.286,0.6,0.57,,,,,0.58,1.93,0.21,0.45,,,0.5,0.5
2023-03-04,Alexa Grasso,Valentina Shevchenko,alexa-grasso,valentina-shevchenko,W,True,Women's Flyweight,29,34,165.1,165.1,167.64,167.64,Orthodox,Southpaw,0.31133333333333335,0.21866666666666665,0.43,0.52,,,,,0.41,2.56,0.45,0.63,,,0.6,0.4
2023-03-04,Shavkat Rakhmonov,Geoff Neal,shavkat-rakhmonov,geoff-neal,W,False,Welterweight,28,32,185.42,180.34,195.58,190.5,Orthodox,Southpaw,0.27466666666666667,0.3313333333333333,0.61,0.5,,,,,1.49,0.46,0.29,0.44,,,1.8,0.1
2023-03-04,Jalin Turner,Mateusz Gamrot,jalin-turner,mateusz-gamrot,L,False,Lightweight,27,32,190.5,177.8,195.58,177.8,Southpaw,Southpaw,0.3733333333333333,0.21533333333333332,0.48,0.5,,,,,0.79,5.25,0.55,0.35,,,1.1,0.1
2023-03-04,Bo Nickal,Jamie Pickett,bo-nickal,jamie-pickett,W,False,Middleweight,27,34,185.42,187.96,193.04,203.2,Southpaw,Orthodox,0.10933333333333332,0.17666666666666667,0.62,0.47,,,,,7.46,1.26,0.5,0.4,,,7.5,0.1
2023-03-04,Cody Garbrandt,Trevin Jones,cody-garbrandt,trevin-jones,W,False,Bantamweight,31,32,172.72,170.18,165.1,177.8,Orthodox,Southpaw,0.19866666666666666,0.142,0.4,0.37,,,,,1.03,0.62,0.34,0.15,,,0.0,0.2
2023-03-04,Derek Brunson,Dricus Du Plessis,derek-brunson,dricus-du-plessis,L,False,Middleweight,39,29,185.42,185.42,195.58,193.04,Southpaw,Switch,0.23399999999999999,0.412,0.47,0.49,,,,,3.14,3.04,0.33,0.5,,,0.6,0.9
2023-03-04,Amanda Ribas,Viviane Araujo,amanda-ribas,viviane-araujo,W,False,Women's Flyweight,29,36,160.02,162.56,167.64,172.72,Orthodox,Orthodox,0.30866666666666664,0.274,0.4,0.47,,,,,2.07,1.76,0.51,0.4,,,0.7,0.6
2023-03-04,Marc-Andre Barriault,Julian Marquez,marc-andre-barriault,julian-marquez,W,False,Middleweight,33,32,185.42,187.96,187.96,182.88,Orthodox,Orthodox,0.40800000000000003,0.3233333333333333,0.47,0.45,,,,,0.21,0.0,0.25,0.0,,,0.1,2.6
2023-03-04,Ian Machado Garry,Song Kenan,ian-machado-garry,song-kenan,W,False,Welterweight,25,32,190.5,182.88,187.96,180.34,Orthodox,Orthodox,0.36666666666666664,0.3046666666666667,0.55,0.47,,,,,0.77,0.43,0.55,0.33,,,0.3,0.0
2023-03-04,Mana Martinez,Cameron Saaiman,mana-martinez,cameron-saaiman,L,False,Bantamweight,26,22,177.8,172.72,177.8,170.18,Orthodox,Southpaw,0.2886666666666667,0.3546666666666667,0.48,0.46,,,,,0.72,0.91,0.42,0.28,,,0.5,0.7
2023-03-04,Jessica Penne,Tabatha Ricci,jessica-penne,tabatha-ricci,L,False,Women's Strawweight,40,28,165.1,154.94,170.18,154.94,Orthodox,Orthodox,0.168,0.30866666666666664,0.31,0.38,,,,,1.32,2.99,0.21,0.38,,,0.6,0.1
2023-03-04,Da'Mon Blackshear,Farid Basharat,da-mon-blackshear,farid-basharat,L,False,Bantamweight,28,25,177.8,172.72,182.88,180.34,Switch,Orthodox,0.2853333333333333,0.298,0.47,0.58,,,,,2.33,3.96,0.37,0.41,,,0.8,0.6
2023-03-04,Esteban Ribovics,Loik Radzhabov,esteban-ribovics,loik-radzhabov,L,False,Lightweight,26,32,177.8,180.34,175.26,175.26,Orthodox,Orthodox,0.41333333333333333,0.19266666666666668,0.52,0.44,,,,,0.93,4.65,0.66,0.57,,,0.5,0.0
2023-03-11,Merab Dvalishvili,Petr Yan,merab-dvalishvili,petr-yan,W,False,Bantamweight,32,30,167.64,170.18,172.72,170.18,Orthodox,Switch,0.3,0.3426666666666666,0.41,0.53,,,,,6.43,1.73,0.36,0.51,,,0.3,0.1
2023-03-11,Alexander Volkov,Alexandr Romanov,alexander-volkov,alexandr-romanov,W,False,Heavyweight,34,32,200.66,187.96,203.2,190.5,Orthodox,Southpaw,0.34199999999999997,0.26266666666666666,0.57,0.52,,,,,0.45,4.17,0.63,0.54,,,0.2,0.8
2023-03-11,Nikita Krylov,Ryan Spann,nikita-krylov,ryan-spann,W,False,Catch Weight,31,31,190.5,195.58,195.58,200.66,Orthodox,Orthodox,0.292,0.21666666666666667,0.55,0.4,,,,,2.29,1.34,0.38,0.35,,,1.4,1.5
2023-03-11,Jonathan Martinez,Said Nurmagomedov,jonathan-martinez,said-nurmagomedov,W,False,Bantamweight,28,30,172.72,172.72,177.8,177.8,Southpaw,Orthodox,0.3026666666666667,0.23666666666666666,0.49,0.47,,,,,0.41,1.01,0.35,0.16,,,0.1,1.4
2023-03-11,Mario Bautista,Guido Cannetti,mario-bautista,guido-cannetti,W,False,Bantamweight,29,43,175.26,167.64,175.26,172.72,Switch,Southpaw,0.37933333333333336,0.22933333333333333,0.48,0.55,,,,,2.25,2.27,0.44,0.55,,,1.0,0.4
2023-03-11,Vitor Petrino,Anton Turkalj,vitor-petrino,anton-turkalj,W,False,Light Heavyweight,25,26,187.96,193.04,195.58,198.12,Orthodox,Orthodox,0.188,0.16333333333333336,0.45,0.42,,,,,3.98,4.98,0.66,0.41,,,0.8,0.0
2023-03-11,Karl Williams,Lukasz Brzeski,karl-williams,lukasz-brzeski,W,False,Heavyweight,33,30,190.5,193.04,200.66,198.12,Orthodox,Orthodox,0.17866666666666667,0.3266666666666667,0.48,0.5,,,,,4.2,0.46,0.48,0.5,,,0.2,0.5
2023-03-11,Raphael Assuncao,Davey Grant,raphael-assuncao,davey-grant,L,False,Bantamweight,40,37,165.1,172.72,167.64,175.26,Orthodox,Orthodox,0.21466666666666667,0.31799999999999995,0.42,0.42,,,,,1.65,1.26,0.39,0.41,,,0.2,0.2
2023-03-11,Sedriques Dumas,Josh Fremd,sedriques-dumas,josh-fremd,L,False,Middleweight,27,29,187.96,193.04,200.66,193.04,Orthodox,Orthodox,0.14333333333333334,0.168,0.48,0.44,,,,,1.31,0.66,0.35,0.25,,,0.3,1.1
2023-03-11,Victor Henry,Tony Gravely,victor-henry,tony-gravely,W,False,Bantamweight,35,31,170.18,165.1,172.72,175.26,Switch,Orthodox,0.5559999999999999,0.25466666666666665,0.54,0.48,,,,,0.0,5.4,0.0,0.41,,,0.5,0.3
2023-03-11,Ariane da Silva,JJ Aldrich,ariane-da-silva,jj-aldrich,W,False,Women's Flyweight,29,30,167.64,165.1,170.18,170.18,Orthodox,Southpaw,0.2733333333333333,0.25866666666666666,0.41,0.46,,,,,0.56,0.66,0.55,0.23,,,0.3,0.0
2023-03-11,Bruno Silva,Tyson Nam,bruno-silva,tyson-nam,W,False,Flyweight,32,39,162.56,170.18,165.1,172.72,Orthodox,Orthodox,0.22133333333333333,0.258,0.48,0.33,,,,,2.26,0.0,0.28,0.0,,,0.2,0.0
2023-03-11,Jared Gooden,Carlston Harris,jared-gooden,carlston-harris,L,False,Welterweight,29,35,182.88,182.88,195.58,193.04,Orthodox,Orthodox,0.33866666666666667,0.21200000000000002,0.49,0.49,,,,,0.67,1.97,1.0,0.29,,,0.2,0.8
2023-03-18,Leon Edwards,Kamaru Usman,leon-edwards,kamaru-usman,W,True,Welterweight,31,35,187.96,182.88,187.96,193.04,Southpaw,Switch,0.17866666666666667,0.2906666666666667,0.53,0.52,,,,,1.25,2.82,0.36,0.45,,,0.4,0.1
2023-03-18,Rafael Fiziev,Justin Gaethje,rafael-fiziev,justin-gaethje,L,False,Lightweight,30,34,172.72,180.34,180.34,177.8,Switch,Orthodox,0.3266666666666667,0.452,0.51,0.59,,,,,0.29,0.11,0.4,0.25,,,0.0,0.0
2023-03-18,Bryan Barberena,Gunnar Nelson,bryan-barberena,gunnar-nelson,L,False,Welterweight,33,34,182.88,180.34,182.88,182.88,Southpaw,Switch,0.35666666666666663,0.12266666666666667,0.48,0.61,,,,,0.13,1.9,0.22,0.59,,,0.3,1.0
2023-03-18,Casey O'Neill,Jennifer Maia,casey-o-neill,jennifer-maia,L,False,Women's Flyweight,25,34,167.64,162.56,175.26,162.56,Orthodox,Orthodox,0.526,0.29,0.52,0.38,,,,,1.45,0.42,0.34,0.27,,,0.7,0.1
2023-03-18,Roman Dolidze,Marvin Vettori,roman-dolidze,marvin-vettori,L,False,Middleweight,34,29,187.96,182.88,193.04,187.96,Orthodox,Southpaw,0.20866666666666667,0.304,0.42,0.45,,,,,1.26,1.66,0.4,0.45,,,1.1,0.5
2023-03-18,Makwan Amirkhani,Jack Shore,makwan-amirkhani,jack-shore,L,False,Featherweight,34,28,177.8,172.72,182.88,180.34,Southpaw,Orthodox,0.08866666666666667,0.25,0.44,0.58,,,,,3.96,3.1,0.43,0.38,,,1.1,0.7
2023-03-18,Omar Morales,Chris Duncan,omar-morales,chris-duncan,L,False,Lightweight,37,29,180.34,177.8,185.42,180.34,Orthodox,Orthodox,0.228,0.3253333333333333,0.4,0.46,,,,,0.46,3.85,1.0,0.38,,,0.0,0.0
2023-03-18,Sam Patterson,Yanal Ashmouz,sam-patterson,yanal-ashmouz,L,False,Lightweight,26,27,190.5,175.26,198.12,172.72,Orthodox,Orthodox,0.17733333333333334,0.20533333333333334,0.37,0.42,,,,,1.94,0.92,1.0,0.5,,,3.9,0.0
2023-03-18,Jafel Filho,Muhammad Mokaev,jafel-filho,muhammad-mokaev,L,False,Flyweight,29,22,170.18,170.18,172.72,177.8,Orthodox,Orthodox,0.15733333333333333,0.10733333333333334,0.41,0.45,,,,,1.77,5.29,0.33,0.41,,,2.6,0.8
2023-03-18,Gabriel Santos,Lerone Murphy,gabriel-santos,lerone-murphy,L,False,Featherweight,26,31,175.26,175.26,177.8,185.42,Orthodox,Orthodox,0.29733333333333334,0.33399999999999996,0.55,0.54,,,,,4.34,1.59,0.46,0.52,,,1.2,0.6
2023-03-18,Dusko Todorovic,Christian Leroy Duncan,dusko-todorovic,christian-leroy-duncan,L,False,Middleweight,28,27,185.42,187.96,187.96,200.66,Orthodox,Switch,0.36933333333333335,0.314,0.57,0.62,,,,,0.96,0.31,0.12,0.14,,,0.0,0.0
2023-03-18,Malcolm Gordon,Jake Hadley,malcolm-gordon,jake-hadley,L,False,Flyweight,32,26,170.18,170.18,180.34,177.8,Switch,Southpaw,0.16666666666666666,0.25066666666666665,0.45,0.44,,,,,1.72,0.2,0.35,0.06,,,1.0,1.4
2023-03-18,Luana Carolina,Joanne Wood,luana-carolina,joanne-wood,L,False,Women's Flyweight,29,37,167.64,167.64,175.26,165.1,Orthodox,Orthodox,0.32066666666666666,0.47333333333333333,0.5,0.51,,,,,0.34,1.52,0.37,0.55,,,0.6,0.3
2023-03-18,Veronica Hardy,Juliana Miller,veronica-hardy,juliana-miller,W,False,Women's Flyweight,27,26,162.56,170.18,162.56,167.64,Southpaw,Orthodox,0.20866666666666667,0.22066666666666668,0.45,0.45,,,,,1.08,1.84,0.41,0.44,,,0.3,1.8
2023-03-25,Cory Sandhagen,Marlon Vera,cory-sandhagen,marlon-vera,W,False,Bantamweight,30,30,180.34,172.72,177.8,177.8,Switch,Switch,0.3346666666666666,0.2846666666666666,0.44,0.49,,,,,1.19,0.51,0.32,0.39,,,0.3,0.8
2023-03-25,Yana Santos,Holly Holm,yana-santos,holly-holm,L,False,Women's Bantamweight,33,41,167.64,172.72,172.72,175.26,Orthodox,Southpaw,0.2946666666666667,0.20866666666666667,0.58,0.4,,,,,0.97,0.87,0.53,0.3,,,0.1,0.1
2023-03-25,Nate Landwehr,Austin Lingo,nate-landwehr,austin-lingo,W,False,Featherweight,34,28,175.26,177.8,182.88,177.8,Orthodox,Orthodox,0.4166666666666667,0.2573333333333333,0.46,0.37,,,,,1.0,0.43,0.41,0.66,,,1.0,0.0
2023-03-25,Andrea Lee,Maycee Barber,andrea-lee,maycee-barber,L,False,Women's Flyweight,34,24,167.64,165.1,175.26,165.1,Orthodox,Switch,0.314,0.31333333333333335,0.46,0.53,,,,,1.7,1.44,0.55,0.43,,,0.6,0.1
2023-03-25,Albert Duraev,Chidi Njokuani,albert-duraev,chidi-njokuani,W,False,Middleweight,34,34,180.34,190.5,190.5,203.2,Orthodox,Orthodox,0.19933333333333333,0.27266666666666667,0.4,0.61,,,,,1.97,0.0,0.29,0.0,,,0.6,0.2
2023-03-25,Tucker Lutz,Daniel Pineda,tucker-lutz,daniel-pineda,L,False,Featherweight,28,37,172.72,170.18,182.88,175.26,Orthodox,Orthodox,0.24933333333333335,0.19733333333333333,0.46,0.48,,,,,1.99,1.61,0.44,0.24,,,0.2,1.5
2023-03-25,Steven Peterson,Lucas Alexander,steven-peterson,lucas-alexander,L,False,Featherweight,32,27,177.8,180.34,177.8,185.42,Orthodox,Orthodox,0.3173333333333333,0.3486666666666667,0.4,0.55,,,,,1.42,0.0,0.26,0.0,,,0.7,0.0
2023-03-25,Trevin Giles,Preston Parsons,trevin-giles,preston-parsons,W,False,Welterweight,30,27,182.88,180.34,187.96,180.34,Orthodox,Orthodox,0.218,0.23333333333333334,0.55,0.51,,,,,1.19,3.53,0.5,0.36,,,0.3,2.4
2023-03-25,CJ Vergara,Daniel Lacerda,cj-vergara,daniel-lacerda,W,False,Flyweight,31,26,167.64,167.64,172.72,177.8,Orthodox,Switch,0.34933333333333333,0.26333333333333336,0.57,0.45,,,,,0.0,2.32,0.0,0.5,,,0.2,1.2
2023-03-25,Vinicius Salvador,Victor Altamirano,vinicius-salvador,victor-altamirano,L,False,Flyweight,26,32,170.18,172.72,177.8,177.8,Southpaw,Switch,0.36533333333333334,0.30333333333333334,0.43,0.57,,,,,0.36,3.43,0.11,0.39,,,0.0,0.0
2023-04-08,Israel Adesanya,Alex Pereira,israel-adesanya,alex-pereira,W,True,Middleweight,33,35,193.04,193.04,203.2,200.66,Switch,Orthodox,0.26666666666666666,0.3486666666666667,0.48,0.63,,,,,0.05,0.17,0.12,1.0,,,0.1,0.3
2023-04-08,Jorge Masvidal,Gilbert Burns,jorge-masvidal,gilbert-burns,L,False,Welterweight,38,36,180.34,177.8,187.96,180.34,Orthodox,Orthodox,0.26999999999999996,0.21933333333333332,0.47,0.48,,,,,1.38,2.24,0.59,0.38,,,0.3,0.5
2023-04-08,Adrian Yanez,Rob Font,adrian-yanez,rob-font,L,False,Bantamweight,29,35,170.18,172.72,177.8,180.34,Orthodox,Orthodox,0.434,0.3686666666666667,0.41,0.45,,,,,0.0,0.89,0.0,0.35,,,0.0,0.3
2023-04-08,Kevin Holland,Santiago Ponzinibbio,kevin-holland,santiago-ponzinibbio,W,False,Welterweight,30,36,190.5,182.88,205.74,185.42,Orthodox,Orthodox,0.2833333333333333,0.316,0.49,0.41,,,,,0.84,0.59,0.38,0.32,,,0.6,0.0
2023-04-08,Raul Rosas Jr.,Christian Rodriguez,raul-rosas-jr,christian-rodriguez,L,False,Bantamweight,18,25,175.26,170.18,170.18,180.34,Switch,Orthodox,0.07466666666666667,0.24333333333333332,0.43,0.47,,,,,4.39,1.07,0.38,0.54,,,1.8,1.1
2023-04-08,Chris Curtis,Kelvin Gastelum,chris-curtis,kelvin-gastelum,L,False,Middleweight,35,31,177.8,175.26,190.5,180.34,Orthodox,Southpaw,0.384,0.24933333333333335,0.51,0.42,,,,,0.0,1.1,0.0,0.34,,,0.0,0.1
2023-04-08,Michelle Waterson-Gomez,Luana Pinheiro,michelle-waterson-gomez,luana-pinheiro,L,False,Women's Strawweight,37,30,160.02,157.48,157.48,157.48,Orthodox,Orthodox,0.228,0.238,0.46,0.4,,,,,1.39,2.24,0.33,0.33,,,0.6,0.2
2023-04-08,Joe Pyfer,Gerald Meerschaert,joe-pyfer,gerald-meerschaert,W,False,Middleweight,26,35,187.96,185.42,190.5,195.58,Orthodox,Southpaw,0.24800000000000003,0.20866666666666667,0.41,0.45,,,,,1.45,2.14,0.41,0.36,,,0.9,1.6
2023-04-08,Loopy Godinez,Cynthia Calvillo,loopy-godinez,cynthia-calvillo,W,False,Women's Strawweight,29,35,157.48,162.56,154.94,162.56,Orthodox,Orthodox,0.2773333333333333,0.294,0.48,0.38,,,,,2.95,1.8,0.47,0.44,,,1.0,0.8
2023-04-08,Trey Ogden,Ignacio Bahamondes,trey-ogden,ignacio-bahamondes,L,False,Catch Weight,33,25,180.34,190.5,182.88,190.5,Orthodox,Orthodox,0.20466666666666666,0.4766666666666667,0.48,0.46,,,,,2.04,0.0,0.3,0.0,,,0.8,0.4
2023-04-08,Steve Garcia,Shayilan Nuerdanbieke,steve-garcia,shayilan-nuerdanbieke,W,False,Featherweight,30,28,182.88,172.72,190.5,175.26,Southpaw,Orthodox,0.3333333333333333,0.13,0.56,0.45,,,,,1.27,3.3,0.4,0.35,,,0.6,0.2
2023-04-08,Sam Hughes,Jaqueline Amorim,sam-hughes,jaqueline-amorim,W,False,Women's Strawweight,30,27,165.1,160.02,162.56,172.72,Orthodox,Orthodox,0.2886666666666667,0.222,0.46,0.52,,,,,0.85,1.48,0.3,0.23,,,0.0,5.4
2023-04-15,Max Holloway,Arnold Allen,max-holloway,arnold-allen,W,False,Featherweight,31,29,180.34,172.72,175.26,177.8,Orthodox,Southpaw,0.478,0.23,0.48,0.41,,,,,0.25,0.93,0.53,0.47,,,0.3,0.3
2023-04-15,Edson Barboza,Billy Quarantillo,edson-barboza,billy-quarantillo,W,False,Featherweight,37,34,180.34,177.8,190.5,177.8,Orthodox,Orthodox,0.274,0.4906666666666667,0.44,0.56,,,,,0.45,1.24,0.5,0.23,,,0.1,1.1
2023-04-15,Dustin Jacoby,Azamat Murzakanov,dustin-jacoby,azamat-murzakanov,L,False,Light Heavyweight,35,34,190.5,177.8,193.04,180.34,Orthodox,Southpaw,0.36666666666666664,0.31466666666666665,0.47,0.56,,,,,0.36,0.62,0.25,0.15,,,0.0,0.0
2023-04-15,Ion Cutelaba,Tanner Boser,ion-cutelaba,tanner-boser,W,False,Light Heavyweight,29,31,185.42,187.96,190.5,190.5,Southpaw,Orthodox,0.29600000000000004,0.31333333333333335,0.43,0.52,,,,,4.17,0.0,0.57,0.0,,,0.0,0.0
2023-04-15,Chris Gutierrez,Pedro Munhoz,chris-gutierrez,pedro-munhoz,L,False,Bantamweight,31,36,175.26,167.64,170.18,165.1,Orthodox,Orthodox,0.31466666666666665,0.3546666666666667,0.59,0.43,,,,,0.26,0.51,0.3,0.18,,,0.1,0.5
2023-04-15,Clay Guida,Rafa Garcia,clay-guida,rafa-garcia,L,False,Lightweight,41,28,170.18,170.18,177.8,177.8,Orthodox,Orthodox,0.17600000000000002,0.2793333333333334,0.33,0.42,,,,,3.13,3.61,0.36,0.44,,,0.6,0.3
2023-04-15,TJ Brown,Bill Algeo,tj-brown,bill-algeo,L,False,Featherweight,32,33,175.26,182.88,182.88,185.42,Switch,Switch,0.22466666666666668,0.392,0.44,0.51,,,,,3.41,1.03,0.57,0.5,,,1.3,0.1
2023-04-15,Matheus Nicolau,Brandon Royval,matheus-nicolau,brandon-royval,L,False,Flyweight,30,30,167.64,175.26,167.64,172.72,Orthodox,Southpaw,0.24133333333333334,0.2886666666666667,0.52,0.36,,,,,1.38,0.47,0.45,0.6,,,0.8,1.1
2023-04-15,Zak Cummings,Ed Herman,zak-cummings,ed-herman,W,False,Light Heavyweight,38,42,182.88,185.42,190.5,195.58,Southpaw,Orthodox,0.19733333333333333,0.22066666666666668,0.35,0.48,,,,,0.62,1.96,0.28,0.47,,,0.6,1.0
2023-04-15,Gillian Robertson,Piera Rodriguez,gillian-robertson,piera-rodriguez,W,False,Women's Strawweight,27,30,165.1,160.02,160.02,160.02,Orthodox,Orthodox,0.18866666666666668,0.24266666666666667,0.48,0.47,,,,,2.48,3.11,0.42,0.41,,,1.1,0.0
2023-04-15,Lando Vannata,Daniel Zellhuber,lando-vannata,daniel-zellhuber,L,False,Lightweight,31,23,175.26,185.42,180.34,195.58,Orthodox,Switch,0.3013333333333333,0.39066666666666666,0.45,0.41,,,,,1.09,0.22,0.37,0.33,,,0.3,0.2
2023-04-15,Denise Gomes,Bruna Brasil,denise-gomes,bruna-brasil,W,False,Women's Strawweight,23,29,157.48,167.64,160.02,165.1,Orthodox,Orthodox,0.2986666666666667,0.196,0.49,0.61,,,,,0.88,1.93,0.3,0.72,,,0.9,0.0
2023-04-15,Gaston Bolanos,Aaron Phillips,gaston-bolanos,aaron-phillips,W,False,Bantamweight,30,33,170.18,175.26,175.26,180.34,Orthodox,Southpaw,0.25866666666666666,0.10066666666666667,0.43,0.53,,,,,0.0,0.86,0.0,0.5,,,0.0,0.6
2023-04-15,Joselyne Edwards,Lucie Pudilova,joselyne-edwards,lucie-pudilova,W,False,Women's Bantamweight,27,28,172.72,172.72,177.8,170.18,Orthodox,Orthodox,0.29,0.24000000000000002,0.51,0.37,,,,,0.88,0.7,0.33,0.31,,,0.4,0.6
2023-04-22,Curtis Blaydes,Sergei Pavlovich,curtis-blaydes,sergei-pavlovich,L,False,Heavyweight,32,30,193.04,190.5,203.2,213.36,Orthodox,Southpaw,0.23600000000000002,0.39066666666666666,0.5,0.44,,,,,5.69,0.0,0.53,0.0,,,0.0,0.0
2023-04-22,Brad Tavares,Bruno Silva,brad-tavares,bruno-silva,L,False,Middleweight,35,33,185.42,182.88,187.96,187.96,Orthodox,Orthodox,0.22533333333333333,0.27466666666666667,0.43,0.49,,,,,0.78,0.93,0.26,0.27,,,0.0,0.0
2023-04-22,Iasmin Lucindo,Brogan Walker,iasmin-lucindo,brogan-walker,W,False,Women's Flyweight,21,34,160.02,162.56,167.64,170.18,Orthodox,Switch,0.26333333333333336,0.136,0.46,0.3,,,,,2.23,0.0,0.53,0.0,,,0.3,0.0
2023-04-22,Jeremiah Wells,Matthew Semelsberger,jeremiah-wells,matthew-semelsberger,W,False,Welterweight,36,30,175.26,185.42,187.96,190.5,Switch,Switch,0.16066666666666668,0.252,0.43,0.43,,,,,3.08,1.02,0.44,0.57,,,0.8,0.4
2023-04-22,Christos Giagos,Ricky Glenn,christos-giagos,ricky-glenn,W,False,Lightweight,33,34,177.8,182.88,180.34,177.8,Orthodox,Southpaw,0.20199999999999999,0.25266666666666665,0.41,0.42,,,,,2.84,0.72,0.36,0.13,,,0.4,0.4
2023-04-22,Rani Yahya,Montel Jackson,rani-yahya,montel-jackson,L,False,Bantamweight,38,30,167.64,177.8,170.18,190.5,Orthodox,Southpaw,0.114,0.226,0.38,0.53,,,,,2.73,3.41,0.3,0.71,,,1.8,0.3
2023-04-22,Karol Rosa,Norma Dumont,karol-rosa,norma-dumont,L,False,Women's Featherweight,28,32,165.1,170.18,170.18,170.18,Orthodox,Orthodox,0.4326666666666667,0.20733333333333331,0.56,0.49,,,,,1.2,1.91,0.46,0.68,,,0.0,0.0
2023-04-22,Mohammed Usman,Junior Tafa,mohammed-usman,junior-tafa,W,False,Heavyweight,34,26,187.96,190.5,200.66,190.5,Orthodox,Orthodox,0.22733333333333333,0.11133333333333333,0.36,0.42,,,,,0.69,0.0,0.17,0.0,,,0.0,0.0
2023-04-22,William Gomis,Francis Marshall,william-gomis,francis-marshall,W,False,Featherweight,25,24,182.88,175.26,185.42,182.88,Southpaw,Orthodox,0.17466666666666666,0.246,0.46,0.34,,,,,1.06,2.68,0.6,0.41,,,0.7,0.5
2023-04-22,Batgerel Danaa,Brady Hiestand,batgerel-danaa,brady-hiestand,L,False,Bantamweight,33,23,170.18,172.72,177.8,180.34,Orthodox,Orthodox,0.35866666666666663,0.18000000000000002,0.36,0.5,,,,,0.52,4.8,0.5,0.46,,,0.0,1.1
2023-04-29,Ricky Simon,Song Yadong,ricky-simon,song-yadong,L,False,Bantamweight,30,25,167.64,172.72,175.26,170.18,Orthodox,Orthodox,0.19933333333333333,0.29933333333333334,0.43,0.43,,,,,5.2,0.66,0.44,0.4,,,0.3,0.2
2023-04-29,Caio Borralho,Michal Oleksiejczuk,caio-borralho,michal-oleksiejczuk,W,False,Middleweight,30,28,185.42,182.88,190.5,187.96,Southpaw,Southpaw,0.24066666666666667,0.33866666666666667,0.6,0.5,,,,,1.56,1.08,0.6,0.43,,,0.5,0.0
2023-04-29,Cody Brundage,Rodolfo Vieira,cody-brundage,rodolfo-vieira,L,False,Middleweight,28,33,182.88,182.88,182.88,185.42,Orthodox,Orthodox,0.10800000000000001,0.21266666666666667,0.54,0.54,,,,,2.31,4.18,0.5,0.3,,,0.9,1.6
2023-04-29,Julian Erosa,Fernando Padilla,julian-erosa,fernando-padilla,L,False,Featherweight,33,26,185.42,185.42,187.96,193.04,Southpaw,Orthodox,0.412,0.43200000000000005,0.48,0.42,,,,,1.69,0.0,0.48,0.0,,,0.8,0.8
2023-04-29,Waldo Cortes-Acosta,Marcos Rogerio de Lima,waldo-cortes-acosta,marcos-rogerio-de-lima,L,False,Heavyweight,31,37,193.04,185.42,198.12,190.5,Orthodox,Orthodox,0.376,0.24666666666666667,0.48,0.57,,,,,0.55,1.4,0.6,0.45,,,0.2,0.5
2023-04-29,Josh Quinlan,Trey Waters,josh-quinlan,trey-waters,L,False,Welterweight,30,28,182.88,195.58,182.88,195.58,Orthodox,Orthodox,0.238,0.42866666666666664,0.42,0.44,,,,,0.34,0.44,0.11,0.33,,,0.0,0.9
2023-04-29,Jake Collier,Martin Buday,jake-collier,martin-buday,L,False,Heavyweight,34,31,190.5,193.04,198.12,195.58,Orthodox,Orthodox,0.38666666666666666,0.32266666666666666,0.44,0.53,,,,,0.71,0.21,0.33,0.25,,,0.6,0.2
2023-04-29,Charles Johnson,Cody Durden,charles-johnson,cody-durden,L,False,Flyweight,32,32,175.26,170.18,177.8,170.18,Switch,Southpaw,0.322,0.21266666666666667,0.51,0.5,,,,,0.38,4.6,0.2,0.5,,,0.5,0.8
2023-04-29,Stephanie Egger,Irina Alekseeva,stephanie-egger,irina-alekseeva,L,False,Women's Bantamweight,34,32,167.64,172.72,172.72,170.18,Orthodox,Orthodox,0.14666666666666667,0.256,0.46,0.43,,,,,2.48,0.87,0.42,0.2,,,0.6,0.9
2023-04-29,Journey Newson,Marcus McGhee,journey-newson,marcus-mcghee,L,False,Catch Weight,34,32,165.1,172.72,170.18,175.26,Orthodox,Orthodox,0.17600000000000002,0.362,0.32,0.51,,,,,0.56,0.84,0.16,0.33,,,0.3,0.8
2023-04-29,Hailey Cowan,Jamey-Lyn Horth,hailey-cowan,jamey-lyn-horth,L,False,Women's Bantamweight,31,33,172.72,170.18,170.18,167.64,Southpaw,Orthodox,0.198,0.26466666666666666,0.42,0.62,,,,,1.5,0.5,0.33,0.25,,,0.0,0.0
2023-05-06,Henry Cejudo,Aljamain Sterling,henry-cejudo,aljamain-sterling,L,True,Bantamweight,36,33,162.56,170.18,162.56,180.34,Orthodox,Orthodox,0.25133333333333335,0.30733333333333335,0.46,0.52,,,,,1.99,2.31,0.32,0.27,,,0.2,0.7
